EVA_ID,Station_Name,DS100,Country,UIC_Code
8703357,Frynaudour,OFGVC,France,87
8700153,Fréjus Gare Autotrain,XFFR,France,87
8701167,Fumay,OFFU,France,87
8703358,Fumel,OFGIA,France,87
8706233,Fumel Place Gambetta,PFBJS,France,87
8706232,Fumel Usine,PFBJR,France,87
8703726,Futuroscope,XFFU,France,87
8705642,Félines La Remise,PFAMT,France,87
8705750,Gabarret,PFARA,France,87
8701182,Gadagne,OFGDE,France,87
8703360,Gages Mairie,OFGCA,France,87
8703361,Gagny,XFGN,France,87
8703362,Gaillac,OFGSY,France,87
8770295,Gaillac Gare Routière,PFGGR,France,87
8705892,Gaillac dAveyron (RN88/D95),PFAWM,France,87
8713843,Gaillac dAveyron Lugans,PFGAL,France,87
8795792,"Gaillard, Gentianes",PSAMG,France,87
8795863,"Gaillard, Vernaz",PSAVR,France,87
8703364,Gaillon Aubevoye,XFGAA,France,87
8703366,Galie,OFGLO,France,87
8706410,Galimas,PFBQN,France,87
8701195,Gallargues,OFGL,France,87
8706432,Gallieni-Canceropole,PFBRJ,France,87
8703367,Galuzot,OFGIM,France,87
8701177,Gambsheim,OFGB,France,87
8707100,Gambsheim (Garage Peugeot),PFCRI,France,87
8707102,Gambsheim (Poste),PFCRK,France,87
8704942,Gan(F),OFGAT,France,87
8700344,Gandrange-Amneville,XFGD,France,87
8700026,Gannat,XFGAN,France,87
8706731,Gannat Lycée Eiffel,PFCCX,France,87
8706732,Gannat Lycée Ste Procule,PFCCY,France,87
8701173,Gannes,OFGAN,France,87
8773359,Gap Gare Routiere,PFGCR,France,87
8700111,Gap(F),OFGA,France,87
8703370,Garancières la Queue,OFGEM,France,87
8703371,Garches Marnes la Co,OFGVO,France,87
8703372,Garchizy,OFGIV,France,87
8700345,Gardanne,XFGA,France,87
8703373,Gardonne,OFGVY,France,87
8775260,Gare Maritime Port Maria,PFGMP,France,87
8706599,Gare dAusterlitz Noctilien,PFBXV,France,87
8703375,Gargan,OFGFE,France,87
8703376,Gargenville,OFGCL,France,87
8705493,Gargenville Mairie,PFAHA,France,87
8703377,Garges,OFGSM,France,87
8706398,Garlin,PFBQB,France,87
8705802,Gaud,PFATA,France,87
8702435,Gauriaguet,OFGAU,France,87
8701176,Gazeran,OFGAZ,France,87
8701172,Gazinet-Cestas,OFGAI,France,87
8701186,Geispolsheim,OFGEP,France,87
8767884,Geispolsheim Arrêt CTS Gare,PFGAC,France,87
8701199,Gemeaux,OFGMX,France,87
8701185,Genech(Orhies),OFGEN,France,87
8703379,Genelard,OFGRN,France,87
8703380,Generac,OFGLA,France,87
8700154,Genlis(Dijon),XFGLS,France,87
8703382,Gennevilliers,XFGEN,France,87
8705593,Gennevilliers Les Gresillons,PFAKW,France,87
8703383,Genolhac,XFGNC,France,87
8703384,Genouph,OFGZO,France,87
8703385,Gentilly,OFGGN,France,87
8706064,Ger 65 RN Rond Point,PFBDC,France,87
8706426,Gerardmer La Mauselaine,PFBRD,France,87
8706425,Gerardmer Les Bas Rupt,PFBRC,France,87
8701226,Gerbeviller,OFGV,France,87
8705374,Gerbeviller (Rue Gambetta),PFACL,France,87
8707144,Gerbeviller Barbe,PFCTB,France,87
8706290,Gerbeviller Foch,PFBLX,France,87
8701197,Germaine,OFGM,France,87
8703388,Germe,OFGBE,France,87
8701232,Gertwiller,OFGW,France,87
8703390,Gerzat,XFGEZ,France,87
8701196,Gestel(Lorient),OFGLT,France,87
8701227,Gevigney,OFGVG,France,87
8700346,Gevrey-Chambertin,XFGE,France,87
8703392,Gex(F) Centre,OFGDA,France,87
8703393,Gex(F) Vertes Campagnes,OFGVB,France,87
8703394,Giat,OFGMV,France,87
8703395,Gien,XFGIE,France,87
8769018,Gien Hopital,PFGH,France,87
8707039,Gien Place Leclerc,PFCOZ,France,87
8769019,Gien Place St. Louis,PFGPS,France,87
8707040,Gien Rte De Bourges,PFCPA,France,87
8703397,Gievres,OFGSN,France,87
8703398,Gif sur Yvette,OFGAX,France,87
8701191,Gignac-Cressensac(L),OFGGC,France,87
8703402,Gilley,OFGIY,France,87
8703403,Gilly sur Loire,OFGTH,France,87
8706255,Gimat,PFBKO,France,87
8703404,Gimont Cahuzac,OFGNO,France,87
8705914,Gimont Halles,PFAXI,France,87
8703406,Gironde,OFGUH,France,87
8703407,Giroux,OFGUE,France,87
8703408,Gisors Embranchement,XFGI,France,87
8700522,Givet,XFGVT,France,87
8703410,Givors Ville,XFGIV,France,87
8703409,Givors canal,XFGIC,France,87
8706815,Givry Centre,PFCGF,France,87
8703411,Givry Gare,OFGSC,France,87
8706816,Givry Mortières,PFCGG,France,87
8701235,Gizy Angle D977,OFGZ,France,87
8703412,Glos montfort,OFGUB,France,87
8706643,Godenvillers,PFBZN,France,87
8705715,Goderville,PFAPQ,France,87
8700536,Golfe-Juan-Vallauris,OFGOF,France,87
8703413,Golfech,OFGMC,France,87
8703414,Goncelin,OFGZN,France,87
8701233,Gondrexange,OFGX,France,87
8771654,Gondrexange (Centre),PFCED,France,87
8706392,Gondrin,PFBPV,France,87
8701190,Gonfaron,OFGFN,France,87
8702436,Gorges,OFGOR,France,87
8703415,Gosselming,OFGZR,France,87
8705454,Gosselming (Poste),PFAFN,France,87
8770359,Gosselming Mairie,PFGM,France,87
8705804,Gouaux de Luchon,PFATC,France,87
8703416,Goulens,OFHDC,France,87
8705882,Gourdan-Polignan-Lycee,PFAWC,France,87
8700537,Gourdon,OFGOD,France,87
8703417,Gourin,OFHAL,France,87
8703418,Gourland,OFHVE,France,87
8703419,Gournay Ferrieres,OFHFL,France,87
8770707,Gournay-en-Bray Félix Faure,PFGBF,France,87
8770708,Gournay-en-Bray Saint Crespin,PFGBS,France,87
8705242,Gourzon,PFGO,France,87
8703420,Goussainville,XFGOU,France,87
8703422,Gouzon Champ de Foire,OFHCS,France,87
8701234,Goxwiller,OFGXW,France,87
8705523,Grace de Dieu,PFAIE,France,87
8701209,Graffenstaden,XFGR,France,87
8701212,Graffenwald,OFGRL,France,87
8703423,Gragnague,OFHVI,France,87
8703425,Gramat,OFHRE,France,87
8705774,Gramat (Ville),PFARY,France,87
8703428,Grand Combe la Pise,OFHSA,France,87
8703426,Grand-Bourg Essonne,OFHRC,France,87
8701171,Grandchamp,OFGAC,France,87
8701213,Grande-Synthe,OFGRS,France,87
8769829,Grandris Centre,PFGNC,France,87
8703430,Grandris Folletiere,OFHIS,France,87
8718443,Grandvillars,PFGRV,France,87
8701215,Grandvilliers,XFGAR,France,87
8705248,Grane,PFGRA,France,87
8701210,Granges-Narboz,OFGRG,France,87
8700306,Granville,OFGR,France,87
8705486,Grasse,PFAGT,France,87
8701205,Grattery(Vaivre),OFGRA,France,87
8706043,Graulhet Place Jourdain,PFBCH,France,87
8701231,Gravelines,OFGVS,France,87
8703431,Gravigny Balizy,OFHDA,France,87
8701218,Gray,OFGRY,France,87
8705764,Gray Gare Routiere,PFARO,France,87
8703432,Gremonville,OFHOC,France,87
8703433,Grenade sur lAdour,OFHGA,France,87
8700034,Grenoble,XFG,France,87
8769748,Grenoble Champollion,PFGCH,France,87
8774205,Grenoble Cite Internationale,PFGCI,France,87
8769746,Grenoble Eugene Chavant,PFGEC,France,87
8769749,Grenoble Europole,PFGRE,France,87
8705241,Grenoble Gare Routière,PFGR,France,87
8703396,Grenoble Universités Gières,OFGEY,France,87
8769747,Grenoble Victor Hugo,PFGVH,France,87
8703435,Gresin,OFHUR,France,87
8701216,Gresswiller,OFGRW,France,87
8706979,Gresswiller (Abri),PFCMO,France,87
8769830,Gresy S/Aix le Chevret Ondea,PFGCO,France,87
8703436,Gresy sur Aix,OFINY,France,87
8702403,Gresy-sur-Isere,XFGS,France,87
8701175,Gretz-Armainvilliers,XFGZ,France,87
8706717,Gretz-Armainvilliers Noctilien,PFCCK,France,87
8724006,Grignan Avenue Chapon,PFGA,France,87
8705831,Grignan Salle des Fêtes,PFAUD,France,87
8703438,Grigny Centre,OFIMP,France,87
8706570,Grigny Centre Noctilien,PFBWT,France,87
8703440,Grilly Mairie,OFIVL,France,87
8701211,Grisolles,OFGRI,France,87
8706257,Grisolles Caserne Pompiers,PFBKQ,France,87
8703441,Groisy Thorens la Caille,OFIRN,France,87
8703442,Gros Noyer St Prix,OFISO,France,87
8701220,Gros-Rederching,OFGSR,France,87
8703443,Groslay,OFISP,France,87
8703444,Guchan,OFISY,France,87
8705930,Guchen Eglise,PFAXY,France,87
8701183,Gudmont,OFGDM,France,87
8705029,Gudmont Centre,OFGTC,France,87
8706377,Guecelard Belle Etoile,PFBPG,France,87
8703446,Guecelard Centre,OFIXA,France,87
8707111,Guemar Rd Point Sony,PFCRU,France,87
8705227,Guer Coetquidan,PFGC,France,87
8703448,Guerard la Celle sur Morin,OFIZA,France,87
8703582,Guerche sur lAbois,OFGSU,France,87
8700182,Gueret,OFGU,France,87
8701222,Guethary,OFGTY,France,87
8707015,Guewenheim Cafe 2 Cles,PFCNY,France,87
8706345,Gueyze,PFBOA,France,87
8701194,Guichen-B-d-Comptes,OFGIC,France,87
8703449,Guichet,OFIZE,France,87
8701223,Guignicourt,OFGUC,France,87
8771738,Guilberville Covoiturage,PFGVC,France,87
8705240,Guilherand-Granges,PFGU,France,87
8731345,Guillaucourt,PFGUI,France,87
8701229,Guillerval,OFGVL,France,87
8774959,Guillestre G.Routiere,PPGGR,France,87
8701225,Guimiliau,OFGUM,France,87
8700538,Guingamp,OFGUG,France,87
8703450,Guiscriff,OFJMO,France,87
8705622,Guiscriff Cinq Chemins,PFALZ,France,87
8701224,Gujan-Mestras,OFGUJ,France,87
8701193,Gundershoffen,OFGH,France,87
8705632,Gundershoffen (Au Cygne),PFAMJ,France,87
8706929,Gunsbach Restaurant,PFCKQ,France,87
8701178,Gunsbach-Griesbach,OFGBG,France,87
8706466,Guntzviller,PFBSR,France,87
8706206,Guran Artigueplan,PFBIR,France,87
8703452,Gurmencon,OFJAZ,France,87
8703453,Guzet Neige,OFJVI,France,87
8703454,Guzet Roc Blanc,OFJAS,France,87
8706283,Habas,PFBLQ,France,87
8701261,Habsheim(Mulh),OFHHM,France,87
8701245,Hachette,OFHCH,France,87
8703455,Hacquiniere,OFJAX,France,87
8700283,Hagondange,XFHD,France,87
8774223,Hagondange Ballastière,PFHBA,France,87
8700347,Haguenau,XFHG,France,87
8707107,Haguenau Moulin Neuf,PFCRQ,France,87
8707086,Haguenau Statuette,PFCQU,France,87
8701238,Hallu-Chilly,OFHAC,France,87
8703457,Halsou Larressore,OFJVA,France,87
8706690,Halte De Fontanil,PFCBT,France,87
8706831,Haluchère-Batignolles,PFCGW,France,87
8701271,Ham(Somme),OFHMS,France,87
8701275,Ham-en-Artois,OFHNA,France,87
8706653,Hameau de Vincy,PFBZX,France,87
8701285,Han-sur-Nied,OFHSN,France,87
8701258,Hangest,OFHG,France,87
8703459,Harfleur,OFJLP,France,87
8703460,Harfleur Halte,OFJOC,France,87
8705420,Hargarten Aux Mines,PFAEF,France,87
8700348,Hargarten-Falck,XFHF,France,87
8701257,Hargicourt-Pierrepont,OFHGP,France,87
8770097,Haréville sous Monfort Abribus,PFHMA,France,87
8701274,Hasenrain(Mulhouse),OFHN,France,87
8701296,Hatrize,OFHZ,France,87
8774225,Hatrize Centre,PIHAC,France,87
8701289,Hattencourt,OFHTC,France,87
8706874,Hattmatt (Mairie),PFCIN,France,87
8706875,Hattmatt S. Polyvalente,PFCIO,France,87
8701242,Haubourdin,OFHBN,France,87
8770751,Haudonville,PFHA,France,87
877056,"Hauptbahnhof, Bad Reichenhall",D877056,France,87
8706066,Haut dEspoey RN,PFBDE,France,87
8769615,Hautecourt Ecole Pr,PFHE,France,87
8701272,Hautmont,OFHMT,France,87
8700350,Hayange,XFHA,France,87
8701243,Haybes,OFHBS,France,87
8700076,Hazebrouck,XFHZ,France,87
8703462,Heches,OFJOV,France,87
8701241,Heiligenberg-Mollkirch,OFHBM,France,87
8701254,Heilles-Mouchy,OFHES,France,87
8701266,Heilly(Amiens),OFHLY,France,87
8700513,Hellemmes-Lille,OFHLM,France,87
8701267,Heming,OFHM,France,87
8700149,Hendaye,XFHE,France,87
8700351,Henin-Beaumont,XFHB,France,87
8701251,Hennebont,OFHEB,France,87
8703463,Henvic,OFJCH,France,87
8705638,Henvic Pont de la Corde,PFAMP,France,87
8701297,Herbitzheim,OFHZH,France,87
8771776,Herbitzheim MSP,PFHHP,France,87
8771775,Herbitzheim Mairie,PFHHM,France,87
8772859,Herbitzheim Rue de Hambach,PKHH,France,87
8703464,Herblay,OFJQU,France,87
8701262,Herchies,OFHHS,France,87
8703465,Heres,OFJLT,France,87
8702515,Hericourt,OFHER,France,87
8703466,Hericy,OFJTM,France,87
8701239,Hermes-Berthecourt,XFHRB,France,87
8701270,Hermitage-Mordelles,OFLHG,France,87
8701294,Herny,XFHN,France,87
8701281,Herrlisheim près Colmar,XFHH,France,87
8700308,Herrlisheim(Bas-Rhin),OFHR,France,87
8706982,Hersbach Abri Eglise,PFCMR,France,87
8701287,Hertzing,OFHT,France,87
8701283,Hesdigneul,OFHSD,France,87
8701253,Hesdin,OFHED,France,87
8701286,Hestroff,OFHST,France,87
8701141,Hettange Grande,OFHET,France,87
8705400,Hielle (Lepange),PFADL,France,87
8700593,Hielle Rupt,PFAAC,France,87
8762013,Hiis,PFHII,France,87
8700241,Hirson,OFHS,France,87
8704104,Hirson Ecoles,PFH,France,87
8703471,His Mane Touille,OFJUM,France,87
8703472,Hisse,OFJUZ,France,87
8701260,Hochfelden,XFHC,France,87
8701265,Hoelschloch Surbourg,OFHLS,France,87
8705312,Hoenheim-Tram,PFHO,France,87
8701236,Hoerdt,OFH,France,87
8707077,Hoerdt (M. de Retraite),PFCQL,France,87
8707078,Hoerdt (Mairie),PFCQM,France,87
8701255,Hoffen,OFHF,France,87
8701263,Holacourt,OFHLC,France,87
8701259,Holtzheim,OFHH,France,87
8701240,Hombourg,OFHBG,France,87
8705421,Hombourg (Chapelle),PFAEG,France,87
8705423,Hombourg (Tilleuls),PFAEI,France,87
8700525,Hombourg-Haut,XFHM,France,87
8701246,Homecourt,OFHCT,France,87
8701269,Hommarting,XFHOG,France,87
8706463,Hommarting Tilleuls,PFBSO,France,87
8769332,Honfleur-Normandie,PFHN,France,87
8705526,Hopital Jean Rostand,PFAIH,France,87
8706560,Hopital Kerio,PFBWI,France,87
8770433,Hopital-De-Montfermeil-T4,PFHMT,France,87
8766838,Hopital-Fenaille,PFHF,France,87
8701279,Hortes(Culmont),OFHOR,France,87
8703473,Houdan,OFKEL,France,87
8701249,Houdemont,OFHDT,France,87
8706337,Houeilles,PFBNS,France,87
8703474,Houilles Carrieres sur Seine,OFKBQ,France,87
8705825,Houilles Noctilien,PFATX,France,87
8703475,Houlgate,OFKHO,France,87
8715234,Houlgate Centre,PFHOC,France,87
8705138,Humes RN 19,OFZZU,France,87
8701247,Hundling,OFHDL,France,87
8774837,Hundling Hôtel de Ville,PFHHV,France,87
8773771,Hundling Stade,PFHUS,France,87
8701280,Hunspach,OFHP,France,87
8703477,Huriel,OFLAA,France,87
875641,"Huttenheim Philippsburger Straße, Philippsburg",D875641,France,87
875642,"Huttenheim Philippsburger Straße, Philippsburg",D875642,France,87
8702308,Hyeres,OFHRS,France,87
8770096,Hymont Mairie,PFHYM,France,87
8701268,Hymont-Mattaincourt,OFHMC,France,87
8706063,Ibos RN Meridien,PFBDB,France,87
8706071,Idron RN,PFBDJ,France,87
8701303,Igney,OFIGY,France,87
8705451,Igney (Centre),PFAFK,France,87
8701299,Igney-Avricourt,OFIAC,France,87
8703478,Igny,OFLAC,France,87
8734698,Ile dOleron Dolus,PFPKW,France,87
8705306,Ile dOleron Le Chateau,PFLCD,France,87
8734701,Ile dOleron St Pierre,PFHPD,France,87
8704916,Ile de Re Ars en Re,PFAR,France,87
8704321,Ile de Re La Couarde,PFLC,France,87
8704358,Ile de Re La Flotte,PFLN,France,87
8704239,Ile de Re Le Bois Plage,PFLB,France,87
8704536,Ile de Re Les Portes,PFLP,France,87
8769892,Ile de Re Loix,PFIRL,France,87
8704637,Ile de Re Rivedoux Plage,PFRI,France,87
8704823,Ile de Re St Clement,PFCL,France,87
8704857,Ile de Re St Martin,PFMAR,France,87
8704896,Ile de Re Ste Marie,PFMR,France,87
8703479,Ille sur Tet,OFLAJ,France,87
8706988,Illfurth Croisement gare CD68,PFCMX,France,87
8701304,Illfurth(Mulhouse),OFIL,France,87
8702342,Illiers-Combray,XFILC,France,87
8703480,Imphy,OFLAK,France,87
8706590,Imphy Gd Vernay,PFBXM,France,87
8706591,Imphy Square Lamartine,PFBXN,France,87
8703481,Incarville,OFLAO,France,87
8706933,Ingersheim Centre,PFCKU,France,87
8704458,Ingersheim Cité Scolaire,PFI,France,87
8706931,Ingersheim Lycée,PFCKS,France,87
8706992,Ingolsheim Centre,PFCNB,France,87
8701302,Ingrandes-s-Loire,OFIGL,France,87
8701308,Ingrandes-sur-Vienne,OFING,France,87
8700309,Ingwiller,XFIW,France,87
8701309,Ippling,OFIP,France,87
8701305,Ire le Sec,OFILS,France,87
8772224,Irigny,PFIR,France,87
8700469,Is-sur-Tille,XFIS,France,87
8705916,Isle-Jourdain Caserne Pompiers,PFAXK,France,87
8701310,Isles-Armentieres-Congis,OFISC,France,87
8703484,Issoire,OFLHA,France,87
8705342,Issoire Lycee Deville,PFABF,France,87
8705343,Issoire Lycee Murat,PFABG,France,87
8703485,Issou Porcheville,OFLHD,France,87
8702310,Issoudun,OFISD,France,87
8707037,Issoudun CHU,PFCOX,France,87
8768993,Issoudun Jardin,PFIJ,France,87
8769345,Issoudun Letrieix,PFIL,France,87
8700323,Issoudun Place de la Gare,OFIPG,France,87
8703486,Issy,OFLII,France,87
8703487,Issy Val de Seine,OFLIJ,France,87
8706837,Issé,PFCHE,France,87
8700554,Istres(Miramas),OFISE,France,87
8701300,Iteuil,OFIE,France,87
8703488,Itxassou,OFLOO,France,87
8706631,Ivry Sur Seine Noctilien,PFBZB,France,87
8703489,Ivry sur Seine,OFLBJ,France,87
8701313,Iwuy(Lourches),OFIY,France,87
8703490,Izaux,OFLBQ,France,87
8703492,Jacques Monod la Demi Lieue,OFLBZ,France,87
8703494,Janze,OFLBT,France,87
8702350,Jarnac-Charente,OFJAR,France,87
8703495,Jarrie Vizille,OFLBU,France,87
8701331,Jarville-l-Maigrange,OFJV,France,87
8703496,Jassonneix,OFLBB,France,87
8703497,Jatxou,OFLBD,France,87
8701315,Jaunay-Clan,OFJA,France,87
8701332,Jaux,OFJX,France,87
8771687,Jean Jaures-Vernouillet,PFJJV,France,87
8705527,Jean Pierre Timbaud,PFAII,France,87
8703500,Jean de Verges,OFLCP,France,87
8701314,Jeanmenil,OFJ,France,87
8771461,Jeanmenil Fraispertuis,PFJF,France,87
8705171,Jessains eglise,OFZDB,France,87
8701319,Jeugny(Eglise),OFJGE,France,87
8700118,Jeumont,XFJM,France,87
8703502,Job,OFLCY,France,87
8701317,Joeuf,XFJF,France,87
8700561,Joigny(Lar.Migennes),XFJY,France,87
8701327,Joigny-sur-Meuse,OFJSM,France,87
8700312,Joinville,OFJO,France,87
8703503,Joinville le Pont,OFLCU,France,87
8703505,Joncet,OFLVC,France,87
8770015,Joncherey,PFJO,France,87
8701328,Jonchery-sur-Vesle,OFJSV,France,87
8702405,Jonzac,OFJZ,France,87
8701207,Josselin,OFJOS,France,87
8703509,Joue les Tours,OFLCW,France,87
8703510,Joue les Tours Mairie,OFLCI,France,87
8701323,Jougne(Vallorbe),OFJN,France,87
8701324,Jouy,OFJON,France,87
8774691,Jouy Gare Routière,PFJGR,France,87
8705725,Jouy Sur Morin Champgoulin,PFAQB,France,87
8705724,Jouy Sur Morin Estache Lenoir,PFAQA,France,87
8703511,Jouy en Josas,OFTRE,France,87
8705832,Jouy sur Morin Monument Morts,PFAUE,France,87
8703513,"Joyeuse, Office du Tourisme",OFLDC,France,87
8700313,Juan-Les-Pins,OFJP,France,87
8703516,Jully les Buxy V3,OFLQU,France,87
8706804,Jully les Buxy V5,PFCFU,France,87
8701329,Jussey,OFJSY,France,87
8701288,Jussey Centre,OFJUT,France,87
8729706,Jussy,PFJUS,France,87
8771171,Juvancourt,PFJU,France,87
8700352,Juvisy,XFJU,France,87
8705528,Juvisy Mairie,PFAIJ,France,87
8706576,Juvisy Noctilien,PFBWZ,France,87
8705545,Juvisy Pyramide,PFAJA,France,87
8706453,Juvisy TGV,PFBSE,France,87
8703520,Juziers,OFOIP,France,87
8700314,Kalhausen,XFKH,France,87
8707084,Kaltenhouse Rue de Bischwiller,PFCQS,France,87
8701333,Kedange,OFKG,France,87
8705424,Kedange (Eglise),PFAEJ,France,87
8703521,Ker Lann,OFLDE,France,87
8703522,Kerbiquet,OFLFA,France,87
8703523,Kerhostin,OFRRI,France,87
8701336,Kerhuon(Brest),OFKHN,France,87
8703524,Kernevel,OFRTE,France,87
8706444,Kernevel Centre,PFBRV,France,87
8701338,Keskastel,OFKK,France,87
8773099,Keskastel Rue de la Libération,PFKRL,France,87
8701343,Kilstett,OFKST,France,87
8707101,Kilstett Rue de la gare,PFCRJ,France,87
8706893,Kintzheim Cigoland,PFCJG,France,87
8706892,Kintzheim Mairie,PFCJF,France,87
8707026,Kirchberg (Lotissement),PFCOK,France,87
8707027,Kirchberg(Cafe Rose),PFCOL,France,87
8775510,Kirrwiller Salle des Fêtes,PFKDF,France,87
8700555,Knutange-Nilvange,OFKN,France,87
8701341,Koenigsmacker,OFKOM,France,87
8707146,Koenigsmacker Centre,PFKOC,France,87
8770369,Koenigsmacker Metrich,PFKM,France,87
8701340,Kogenheim,XFKO,France,87
8733852,Krimmeri-Meinau,XFKM,France,87
8701342,Kruth(Cernay),OFKR,France,87
8701344,Kuntzig,XFKZG,France,87
8705425,Kuntzig (Bibiche),PFAEK,France,87
8705426,Kuntzig (Place De La Liberte),PFAEL,France,87
8701335,Kurtzenhouse,OFKHE,France,87
8707081,Kurtzenhouse (CMDP),PFCQP,France,87
8707080,Kurtzenhouse Mairie,PFCQO,France,87
8705105,L Huis Renaud,OFUIS,France,87
8703525,LAbbaye,OFRTG,France,87
8700315,LAigle,XFLAE,France,87
8703526,LAiguille,OFLFH,France,87
8703527,LArbresle,OFRTI,France,87
8702473,LArgentière les Ecrins,OFATR,France,87
8703528,LAriane,OFRTM,France,87
8774390,LEpine,PFLEN,France,87
8703530,LEscarene,OFLFO,France,87
8701085,LEstaque,XFLES,France,87
8703531,LEtang la Ville,OFRIE,France,87
8703532,LHabitarelle,OFLLU,France,87
8701256,LHerbergement-lBr.,OFHGM,France,87
8705775,LHôpital (Village),PFARZ,France,87
8703533,LHôpital du Gros Bois,OFLFY,France,87
8702437,LIle-dElle,OFILE,France,87
8703534,LIsle Adam Parmain,OFLFN,France,87
8703535,LIsle Jourdain,OFRET,France,87
8701311,LIsle-Fontaine-d-V.,OFLFV,France,87
8702518,LIsle-dAbeau,OFIA,France,87
8700310,LIsle-sur-le-Doubs,OFLID,France,87
8704936,LIsthme,OFIME,France,87
8769456,LOrme St Pantaleon,PFLOS,France,87
8703537,La Bachellerie,OFLGO,France,87
8706998,La Barasse,PFCNH,France,87
8703538,La Barre Ormesson,OFTER,France,87
8700781,La Basse-Indre-S-He.,OFLBI,France,87
8705860,La Bastide de Bousignac,PFAVG,France,87
8700123,La Bastide-St-Laurent les Bains,XFLBS,France,87
8702382,La Bathie,XFBT,France,87
8700084,La Baule-Escoublac,OFBE,France,87
8700695,La Baule-les-Pins,OFLBP,France,87
8703539,La Bernerie en Retz,OFLGI,France,87
8703540,La Bernerie en Retz Centre,OFSNI,France,87
8703542,La Bonneville sur Iton,OFRAP,France,87
8703543,La Borne Blanche,XFBBN,France,87
8700102,La Bourboule,OFB,France,87
8771422,La Bourboule Centre,PFLBO,France,87
8700790,La Bouteille(Hirson),OFBTL,France,87
8705394,La Bresse (Place du Champtel),PFADF,France,87
8706746,La Bresse Claudel,PFCDM,France,87
8706535,La Bresse Hohneck,PFBVJ,France,87
8706536,La Bresse Le Lispach,PFBVK,France,87
8702478,La Bridoire,OFBDO,France,87
8769750,La Bridoire Abris Bus Le Haut,PFLBA,France,87
8703545,La Brigue(F),XFWBI,France,87
8703546,La Brillanne Oraison,OFLJU,France,87
8700719,La Brohiniere,XFLBR,France,87
8703547,La Capelle Viescamp,OFLLD,France,87
8703548,La Cave,OFLME,France,87
8703549,La Celle St Cloud,OFLMR,France,87
8703550,La Chaise Dieu,OFLMI,France,87
8768656,La Chaise-Dieu Echo,PFLCH,France,87
8703551,La Chaize le Vicomte,OFMEE,France,87
8769769,La Chambre,PFL L,France,87
8770586,La Chapelle Brestot D 675,PFLCB,France,87
8706840,La Chapelle Centre,PFCHH,France,87
8705065,La Chapelle St Luc S,OFSOX,France,87
8705230,La Chapelle sous Aubenas Centre,PFCAU,France,87
8703553,La Chapelle sous Dun,OFLMF,France,87
8703554,La Chapelle sur Loir,OFLMJ,France,87
8706834,La Chapelle-Aulnay,PFCGZ,France,87
8706519,La Chapelle-Glain,PFBUS,France,87
8700895,La Chapelle-St-Mesm.,OFLCH,France,87
8703555,La Charité sur Loire,XFLAT,France,87
8703557,La Chaumusse Fort du Plasne,OFLNS,France,87
8705745,La Chauprillade,PFAQV,France,87
8701250,La Chaussee-S-Victor,OFLCV,France,87
8703558,La Chaux des Crotenay,OFLNO,France,87
8705671,La Chomette,PFANX,France,87
8700885,La Ciotat,OFCIO,France,87
8703559,La Clayette Baudemon,OFLPE,France,87
8706409,La Combelle,PFBQM,France,87
8703561,La Coquille,OFLPY,France,87
8702707,La Courneuve Aubervilliers,OFAUO,France,87
8773393,La Couronne Cimetière,OFLCT,France,87
8700845,La Couronne-Carro,OFLCN,France,87
8704913,La Courtine,OFZPO,France,87
8769346,"La Courtine, Gare",PFLCG,France,87
8769347,"La Courtine, La Poste",PFLCP,France,87
8769356,"La Courtine, Mairie",PFLCM,France,87
8703562,La Crau,OFLPO,France,87
8700944,La Creche,OFLEC,France,87
8706322,La Croix Blanche,PFBND,France,87
8705743,La Croix St Bonnet,PFAQT,France,87
8700987,La Croix-de-Mean,OFLCM,France,87
8703563,La Defense,OFLPX,France,87
8773143,La Defense Grande Arche Rer E,PFDGA,France,87
8705012,La Douzillere,OFLDZ,France,87
8701104,La Faloise,OFLFE,France,87
8703565,La Ferrière en Parthenay,OFLRE,France,87
8703566,La Ferte Alais,OFRIM,France,87
8703567,La Ferte Gaucher,OFRIR,France,87
8705723,La Ferte Gaucher Centre Ville,PFAPZ,France,87
8703569,La Ferte Imbault,OFROD,France,87
8703570,La Ferte Mace,OFOCH,France,87
8705319,La Ferte Mace Place Neustadt,PFAAI,France,87
8701113,La Ferte-Bernard,OFLEB,France,87
8701379,La Ferte-Milon,OFLFM,France,87
8702317,La Ferte-St-Aubin,OFLSA,France,87
8701378,La Ferte-sous-Jouarre,XFLFJ,France,87
8701375,La Ferte-sur-Chiers,OFLFC,France,87
8771238,La Fleche Zoo,PFLFZ,France,87
8704442,La Flotte-Port,PFLF,France,87
8702946,La Flèche Gare Routière,OFCBA,France,87
8701149,La Forest,OFLFR,France,87
8703572,La Forie,OFOCV,France,87
8706476,La Fouillade,PFBTB,France,87
8703573,La Fouillouse,OFOCF,France,87
8706480,La Frayère,PFBTF,France,87
8706349,La Freche,PFBOE,France,87
8703575,La Fresnais,OFLTF,France,87
8703576,La Frette Montigny,OFLTD,France,87
8701123,La Fère,OFLEE,France,87
8703577,La Garde,OFLTV,France,87
8703578,La Garenne Colombes,OFVAN,France,87
8705823,La Garenne Colombes Noctilien,PFATV,France,87
8703378,La Gauterie,OFGLE,France,87
8701203,La Gorp,OFLAP,France,87
8703580,La Gouesniere Cancale sur Meloir,XFLGO,France,87
