id,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,geo_imputed
7677,Lubeck,,53.867768,10.670348,,DE,Europe/Berlin,True,False,False,False
7678,Leipzig Hbf,8023179,51.346546,12.383333,16756.0,DE,Europe/Berlin,False,True,False,False
7679,Lindau-Insel Hbf,8002371,47.544738,9.680303,29006.0,DE,Europe/Berlin,False,True,False,False
7680,Leverkusen,,51.041972,7.003896,,DE,Europe/Berlin,True,False,False,False
7681,Munchen Flughafen Terminal,8020658,48.353731,11.785972,34614.0,DE,Europe/Berlin,False,True,True,False
7682,Marktredwitz,8026071,50.0046,12.08258,,DE,Europe/Berlin,False,False,False,False
7683,Munchen Ost,8020234,48.127437,11.604975,7686.0,DE,Europe/Berlin,False,False,False,False
7684,Munchen-Pasing,8020286,48.149892,11.461489,7686.0,DE,Europe/Berlin,False,False,False,False
7685,Mittenwald,8103332,50.741877,9.746895,,DE,Europe/Berlin,True,False,False,True
7686,Munchen,,48.140228,11.558338,,DE,Europe/Berlin,True,False,False,False
7687,Munster (Westf) Hbf,8021011,51.956563,7.635716,29401.0,DE,Europe/Berlin,False,True,False,False
7688,Neuburg (Donau),8002047,48.727215,11.178373,,DE,Europe/Berlin,False,False,False,False
7689,Neu Isenburg,8011092,50.053052,8.66561,,DE,Europe/Berlin,False,False,False,False
7690,Neuenmarkt-Wirsberg,8022006,50.093746,11.581306,,DE,Europe/Berlin,False,False,False,False
7691,Nurnberg Hbf,8022193,49.445615,11.082989,10777.0,DE,Europe/Berlin,False,True,False,False
7692,Freiburg (Breisgau),,47.9954,7.8495,,DE,Europe/Berlin,True,False,False,False
7693,Oschatz,8006237,51.311739,13.105742,,DE,Europe/Berlin,False,False,False,False
7694,Pfronten,,50.741877,9.746895,,DE,Europe/Berlin,True,False,False,True
7695,Pforzheim,,48.894154,8.703095,,DE,Europe/Berlin,True,False,False,False
7696,Puttgarden,,50.741877,9.746895,,DE,Europe/Berlin,True,False,False,True
7697,Puttgarden,8001669,54.500941,11.227832,7696.0,DE,Europe/Berlin,False,False,False,False
7698,Pegnitz,8022298,49.75834,11.547542,,DE,Europe/Berlin,False,False,False,False
7699,Mayen Ost,8025074,50.329263,7.238968,,DE,Europe/Berlin,False,False,False,False
7700,Ulm Hbf,8029103,48.399432,9.982224,10796.0,DE,Europe/Berlin,False,True,False,False
7701,Wurzburg Hbf,8022534,49.801794,9.935777,10797.0,DE,Europe/Berlin,False,True,False,False
7702,Radolfzell,8014571,47.735875,8.968987,,DE,Europe/Berlin,False,False,False,False
7703,Rastatt,8014245,48.860579,8.215745,,DE,Europe/Berlin,False,False,False,False
7704,Bad-Reichenhall,,50.741877,9.746895,,DE,Europe/Berlin,True,False,False,True
7705,Remscheid,,51.17727,7.199622,,DE,Europe/Berlin,True,False,False,False
7706,Ribnitz-Damgarten West,8027064,54.239175,12.436962,,DE,Europe/Berlin,False,False,False,False
7707,Salzgitter,8033859,52.106134,10.390649,,DE,Europe/Berlin,True,False,False,False
7708,Saarbrucken Hbf,8025391,49.241152,6.990985,10495.0,DE,Europe/Berlin,False,True,False,False
7709,Schirnding,,50.077296,12.228745,,DE,Europe/Berlin,False,False,False,False
7710,Stuttgart Hbf,8029034,48.784081,9.181636,7714.0,DE,Europe/Berlin,False,True,False,False
7711,Solingen,,51.160909,7.004241,,DE,Europe/Berlin,True,False,False,False
7712,Schnabelwaid,8022297,49.810451,11.595662,,DE,Europe/Berlin,False,False,False,False
7713,Sulzbach Rosenberg,,50.741877,9.746895,,DE,Europe/Berlin,True,False,False,True
7714,Stuttgart,8080830,48.784081,9.181636,,DE,Europe/Berlin,True,False,False,False
7715,Schweinfurt,,50.035316,10.212923,,DE,Europe/Berlin,True,False,False,False
7716,Tantow,8028359,53.269275,14.347925,,DE,Europe/Berlin,False,False,False,False
7717,Unna,,51.538906,7.693381,,DE,Europe/Berlin,False,False,False,False
7718,Wiesbaden Hbf,8011018,50.070788,8.243728,7721.0,DE,Europe/Berlin,False,True,False,False
7719,Velgast,8028518,54.277317,12.803138,,DE,Europe/Berlin,False,False,False,False
7720,Berlin Wannsee,8003037,52.421053,13.179336,7527.0,DE,Europe/Berlin,False,False,False,False
7721,Wiesbaden,,50.070788,8.243728,,DE,Europe/Berlin,True,False,False,False
7722,Potsdam,,52.391703,13.066782,,DE,Europe/Berlin,True,False,False,False
7723,Potsdam stadt,,52.391703,13.066782,7722.0,DE,Europe/Berlin,False,False,False,True
7724,Potsdam Hbf,8003479,52.391703,13.066782,7722.0,DE,Europe/Berlin,False,True,False,False
7725,Arenshausen,8016543,51.375167,9.968641,,DE,Europe/Berlin,False,False,False,False
7726,Baden-Baden,8014277,48.790085,8.190467,,DE,Europe/Berlin,False,False,False,False
7727,Fulda,8005637,50.554722,9.68398,,DE,Europe/Berlin,False,False,False,False
7728,Garmisch-Partenkirchen,8020295,47.49145,11.097012,,DE,Europe/Berlin,False,False,False,False
7729,Hagen Hbf,8008073,51.362744,7.460246,29376.0,DE,Europe/Berlin,False,True,False,False
7730,Frankfurt (Oder),,52.336159,14.546506,,DE,Europe/Berlin,False,False,False,False
7731,Gera Hbf,8016705,50.883421,12.077088,29015.0,DE,Europe/Berlin,False,True,False,False
7732,Gorlitz,8006085,51.146769,14.979076,,DE,Europe/Berlin,False,False,False,False
7733,Gutenfurst,8006718,50.41912,11.96075,,DE,Europe/Berlin,False,False,False,False
7734,Gotha,8016051,50.939029,10.712849,,DE,Europe/Berlin,False,False,False,False
7735,Gerstungen,8016084,50.964666,10.065041,,DE,Europe/Berlin,False,False,False,False
7736,Halle (Saale) Hbf,8023002,51.477509,11.987088,29378.0,DE,Europe/Berlin,False,True,False,False
7737,Zittau,8006113,50.904348,14.8058,,DE,Europe/Berlin,False,False,False,False
7738,Jena Saalbf,8016319,50.937096,11.593918,,DE,Europe/Berlin,False,False,False,False
7739,Ludwigslust,8027327,53.334672,11.494488,,DE,Europe/Berlin,False,False,False,False
7740,Magdeburg Hbf,8024001,52.130351,11.62689,28994.0,DE,Europe/Berlin,False,True,False,False
7741,Hamm (Westf),8010002,51.678077,7.807823,,DE,Europe/Berlin,False,False,False,False
7742,Koblenz Hbf,,50.35108,7.588648,29004.0,DE,Europe/Berlin,False,True,False,False
7743,Ludwigshafen (Rh) Hbf,8019082,49.477985,8.4334,29026.0,DE,Europe/Berlin,False,True,False,False
7744,Minden (Westf),,52.290134,8.934729,,DE,Europe/Berlin,False,False,False,False
7745,Mulheim (Ruhr) Hbf,,51.431323,6.88668,29400.0,DE,Europe/Berlin,False,True,False,False
7746,Offenburg,8014309,48.476479,7.946724,,DE,Europe/Berlin,False,False,False,False
7748,Villingen (Schwarzw),8014521,48.058022,8.465258,,DE,Europe/Berlin,False,False,False,False
7749,Rostock Hbf,8027089,54.078323,12.131706,29007.0,DE,Europe/Berlin,False,True,False,False
7750,Riesa,8006233,51.309726,13.287396,,DE,Europe/Berlin,False,False,False,False
7751,Sassnitz,8028491,54.516286,13.637912,,DE,Europe/Berlin,False,False,False,False
7752,Stendal,8024062,52.594725,11.854407,,DE,Europe/Berlin,False,False,False,False
7753,Schwerin Hbf,8027359,53.63466,11.407553,29011.0,DE,Europe/Berlin,False,True,False,False
7754,Dessau Hbf,8023723,51.839865,12.234948,29014.0,DE,Europe/Berlin,False,True,False,False
7755,Stralsund Hbf,8028504,54.308626,13.077318,29024.0,DE,Europe/Berlin,False,True,False,False
7756,Chemnitz Hbf,8006377,50.839266,12.930299,28997.0,DE,Europe/Berlin,False,True,False,False
7757,Warnemunde,8027098,54.176853,12.091273,,DE,Europe/Berlin,False,False,False,False
7758,Wittenberge,8027316,53.002233,11.763023,,DE,Europe/Berlin,False,False,False,False
8427,Firenze Campo di Marte,8306900,43.777574,11.27659,8433.0,IT,Europe/Rome,False,False,False,False
8433,Firenze,8399003,43.772504,11.2551,,IT,Europe/Rome,True,False,False,False
8434,Firenze Santa Maria Novella,8306421,43.77681,11.247806,8433.0,IT,Europe/Rome,False,True,False,False
8435,Firenze Rifredi,8306420,43.800137,11.236408,8433.0,IT,Europe/Rome,False,False,False,False
8441,Montevarchi-Terranuova,8306910,43.52538,11.564201,,IT,Europe/Rome,False,False,False,False
8442,Genova Brignole,8304702,44.406999,8.947197,8450.0,IT,Europe/Rome,False,False,False,False
8450,Genova,8399004,44.416333,8.918989,,IT,Europe/Rome,True,False,False,False
8453,Genova Piazza Principe,8304700,44.417507,8.922072,8450.0,IT,Europe/Rome,False,True,False,False
8455,Genova Quinto al Mare,8304705,44.385,9.020556,8450.0,IT,Europe/Rome,False,False,False,False
8477,Limone,,42.408176,12.508471,,IT,Europe/Rome,True,False,False,True
8483,Milano,,45.466632,9.1906,,IT,Europe/Rome,True,False,False,False
8484,Milano Bovisa,8301641,45.466632,9.1906,8483.0,IT,Europe/Rome,False,False,False,True
8485,Milano Lambrate,8301701,45.485066,9.237225,8483.0,IT,Europe/Rome,False,False,False,False
8490,Milano Centrale,8301700,45.487143,9.204828,8483.0,IT,Europe/Rome,False,True,False,False
8491,Milano Rogoredo,8301820,45.433666,9.239014,8483.0,IT,Europe/Rome,False,False,False,False
8492,Milano Porta Garibaldi,8301645,45.484437,9.187299,8483.0,IT,Europe/Rome,False,False,False,False
8493,Modena,8305032,44.654616,10.929948,,IT,Europe/Rome,False,False,False,False
8497,Napoli Centrale,8309218,40.852826,14.273072,22184.0,IT,Europe/Rome,False,True,False,False
8500,Napoli Marittima,8309220,40.858714,14.281712,22184.0,IT,Europe/Rome,False,False,False,True
8509,Oulx-Cesana-Claviere-Sestrieres,8300204,45.038778,6.831125,,IT,Europe/Rome,False,False,False,False
8514,Parma,8305014,44.810219,10.328569,,IT,Europe/Rome,False,False,False,False
8524,Brescia,8301717,45.532161,10.212869,,IT,Europe/Rome,False,False,False,False
8528,Padova,8302581,45.417827,11.88062,,IT,Europe/Rome,True,False,False,False
8529,Piacenza,8305000,45.052101,9.706363,,IT,Europe/Rome,False,False,False,False
8539,Reggio di Calabria Centrale,8311781,38.104123,15.635792,22399.0,IT,Europe/Rome,False,True,False,False
8542,Roma,,41.893223,12.48292,,IT,Europe/Rome,True,False,False,False
8543,Roma Tiburtina,8308217,41.911072,12.531457,8542.0,IT,Europe/Rome,False,False,False,False
8544,Roma Termini,8308409,41.900833,12.501944,8542.0,IT,Europe/Rome,False,True,False,False
8545,Roma Ostiense,8308406,41.872275,12.484902,8542.0,IT,Europe/Rome,False,False,False,False
8553,Rimini,8305071,44.06424,12.574012,22533.0,IT,Europe/Rome,False,True,False,False
8565,Torino,,45.070755,7.686063,,IT,Europe/Rome,True,False,False,False
8566,Torino Lingotto,8300452,45.026194,7.657532,8565.0,IT,Europe/Rome,False,False,False,False
8567,Torino Porta Nuova,8300219,45.061,7.677713,8565.0,IT,Europe/Rome,False,True,False,False
8568,Torino Porta Susa,8300035,45.071832,7.665164,8565.0,IT,Europe/Rome,False,False,False,False
8573,Venezia,8399006,45.43711,12.33475,,IT,Europe/Rome,True,False,False,False
8574,Venezia Santa Lucia,8302593,45.441397,12.320462,8573.0,IT,Europe/Rome,False,True,False,False
8575,Venezia Mestre,8302589,45.481902,12.2319,8573.0,IT,Europe/Rome,False,False,False,False
8576,Venezia Carpenedo,8302672,45.506676,12.247595,8573.0,IT,Europe/Rome,False,False,False,False
8578,Ventimiglia,8304501,43.792586,7.609953,9604.0,IT,Europe/Rome,False,False,False,False
8580,Verona,,42.408176,12.508471,,IT,Europe/Rome,True,False,False,True
8581,Verona Porta Nuova,8302430,45.428659,10.982741,8580.0,IT,Europe/Rome,False,True,False,False
8583,Verona Cadidavid,8302061,42.408176,12.508471,8580.0,IT,Europe/Rome,False,False,False,True
8585,Ventimiglia,8300340,43.792458,7.609899,9604.0,IT,Europe/Rome,False,False,False,False
8589,Mersch,8200110,49.748893,6.106111,,LU,Europe/Luxembourg,False,False,False,False
8590,Troisvierges,8200136,50.119356,5.990447,,LU,Europe/Luxembourg,False,False,False,False
8591,Wasserbillig Frontiere,8200580,49.613002,6.083014,,LU,Europe/Luxembourg,False,False,False,True
8592,Wasserbillig,8250000,49.613002,6.083014,,LU,Europe/Luxembourg,False,False,False,True
8593,Esch-sur-Alzette,8200236,49.613002,6.083014,,LU,Europe/Luxembourg,False,False,False,True
8594,Differdange,8200920,49.528325,5.891952,,LU,Europe/Luxembourg,False,False,False,False
8595,Wiltz,8200142,49.966719,5.928448,,LU,Europe/Luxembourg,False,False,False,False
8596,Dudelange-Ville,8200613,49.483377,6.083014,,LU,Europe/Luxembourg,False,False,False,False
8597,Diekirch,8200126,49.864755,6.153314,,LU,Europe/Luxembourg,False,False,False,False
8599,Rodange,8200237,49.551283,5.845028,8606.0,LU,Europe/Luxembourg,False,False,False,True
8600,Bettembourg,,49.613002,6.083014,,LU,Europe/Luxembourg,True,False,False,True
8603,Kautenbach,8200130,49.94919,6.021702,,LU,Europe/Luxembourg,False,False,False,False
8604,Luxembourg,8200100,49.599717,6.134391,8731.0,LU,Europe/Luxembourg,False,True,False,False
8605,Petange,8200930,49.554195,5.879169,,LU,Europe/Luxembourg,False,False,False,False
8607,Alkmaar,8400050,52.637954,4.738474,,NL,Europe/Amsterdam,False,False,False,False
8608,Almelo,8400051,52.356735,6.655676,,NL,Europe/Amsterdam,False,False,False,False
8609,Amsterdam Sloterdijk,8400059,52.389025,4.838111,8657.0,NL,Europe/Amsterdam,False,False,False,False
8610,Apeldoorn,8400066,52.20942,5.96748,,NL,Europe/Amsterdam,False,False,False,False
8611,Amsterdam de vlugtlaan,8400078,52.378638,4.900825,8657.0,NL,Europe/Amsterdam,False,False,False,True
8615,Delft,8400170,52.011424,4.353089,,NL,Europe/Amsterdam,False,False,False,False
8616,Deventer,8400173,52.257611,6.160109,,NL,Europe/Amsterdam,False,False,False,False
8617,Ede wageningen,8484200,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8619,Gouda,8400258,52.017626,4.702904,,NL,Europe/Amsterdam,False,False,False,False
8620,Groningen,8400263,53.21258,6.564121,,NL,Europe/Amsterdam,False,False,False,False
8621,Den Helder,8400311,52.954572,4.76048,,NL,Europe/Amsterdam,False,False,False,False
8623,Hengelo,8484316,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8624,Hilversum,8400322,52.226347,5.180195,,NL,Europe/Amsterdam,False,False,False,False
8626,Hoofddorp,8400332,52.295006,4.702374,,NL,Europe/Amsterdam,False,False,False,False
8627,Leiden Centraal,8400390,52.175072,4.492997,32272.0,NL,Europe/Amsterdam,False,False,False,False
8630,Bad Nieuweschans,8400457,53.184656,7.200222,,NL,Europe/Amsterdam,False,False,False,False
8631,Nijmegen,8400470,51.841824,5.851707,,NL,Europe/Amsterdam,False,False,False,False
8632,Oldenzaal,8400483,52.306279,6.933137,,NL,Europe/Amsterdam,False,False,False,False
8635,Sittard,8400564,51.001603,5.858512,,NL,Europe/Amsterdam,False,False,False,False
8636,Tilburg,8400597,51.560938,5.081116,,NL,Europe/Amsterdam,False,False,False,False
8637,Venlo,8400644,51.364407,6.17184,,NL,Europe/Amsterdam,False,False,False,False
8640,Weesp,8400685,52.31285,5.038525,,NL,Europe/Amsterdam,False,False,False,False
8641,Winschoten,8400696,53.139237,7.034886,,NL,Europe/Amsterdam,False,False,False,False
8643,Amsterdam Amstel,8400057,52.346389,4.917778,8657.0,NL,Europe/Amsterdam,False,False,False,False
8644,Den Haag HS,8400280,52.069584,4.322669,8663.0,NL,Europe/Amsterdam,False,False,False,False
8645,Zwolle,8400747,52.506379,6.089841,,NL,Europe/Amsterdam,False,False,False,False
8646,Zutphen,8484744,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8647,Oss,8484495,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8648,Leeuwarden,8400387,53.19622,5.791686,,NL,Europe/Amsterdam,False,False,False,False
8649,Heerlen,8484307,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8650,Heerenveen,8484305,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8651,Enschede,8400212,52.222562,6.890222,,NL,Europe/Amsterdam,False,False,False,False
8652,Bergen op zoom,8484108,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8653,Assen,8400073,52.991599,6.567815,,NL,Europe/Amsterdam,False,False,False,False
8656,Any dutch station,8400001,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8657,Amsterdam,,52.378638,4.900825,,NL,Europe/Amsterdam,True,False,False,False
8658,Amersfoort Centraal,8400055,52.15366,5.371198,,NL,Europe/Amsterdam,False,False,False,False
8659,Arnhem Centraal,8400071,51.984942,5.899548,,NL,Europe/Amsterdam,False,False,False,False
8661,Breda,8400131,51.594459,4.7764,,NL,Europe/Amsterdam,False,False,False,False
8662,Dordrecht,8400180,51.807782,4.666821,,NL,Europe/Amsterdam,False,False,False,False
8663,Den Haag,,52.081,4.3087,,NL,Europe/Amsterdam,True,False,False,False
8664,Den Haag Centraal,8400282,52.080506,4.323991,8663.0,NL,Europe/Amsterdam,False,True,False,False
8665,Eijsden maastricht grens,8400220,52.139999,5.550488,,NL,Europe/Amsterdam,False,False,False,True
8666,Eindhoven Centraal,8400206,51.443063,5.47995,,NL,Europe/Amsterdam,True,False,False,False
8667,Haarlem,8400285,52.38711,4.636465,,NL,Europe/Amsterdam,False,False,False,False
8668,Maastricht,8400424,50.849811,5.705875,,NL,Europe/Amsterdam,False,False,False,False
8669,Roosendaal,8400526,51.539859,4.456636,,NL,Europe/Amsterdam,False,False,False,False
8670,Rotterdam Centraal,8400530,51.925068,4.468839,23616.0,NL,Europe/Amsterdam,False,True,False,False
8672,Schiphol Airport,8400561,52.308787,4.761487,,NL,Europe/Amsterdam,False,False,True,False
8673,Utrecht Centraal,8400621,52.08758,5.111167,28938.0,NL,Europe/Amsterdam,False,True,False,False
8674,Pinhel,9448595,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8675,Vila Franca das Naves,9448546,40.724541,-7.258357,,PT,Europe/Lisbon,False,False,False,False
8676,Mangualde,9448009,40.58662,-7.760225,,PT,Europe/Lisbon,False,False,False,False
8677,Santa Comba Dao,9447001,40.39745,-8.129727,,PT,Europe/Lisbon,True,False,False,False
8678,Luso Bucaco,9446094,40.390196,-8.385011,,PT,Europe/Lisbon,False,False,False,False
8679,Pombal,9434645,39.91642,-8.630174,,PT,Europe/Lisbon,False,False,False,False
8680,Santarem,9432185,39.298988,-8.650815,,PT,Europe/Lisbon,True,False,False,False
8681,Pampilhosa,9437002,40.338302,-8.431162,,PT,Europe/Lisbon,False,False,False,False
8682,Nelas,9446672,40.53023,-7.849785,,PT,Europe/Lisbon,False,False,False,False
8683,Ovar,9438299,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8684,Cerdeira,9494018,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8685,Viana do Castelo,,41.695268,-8.831371,,PT,Europe/Lisbon,False,False,False,False
8686,Abrantes,9452001,39.440351,-8.194683,,PT,Europe/Lisbon,False,False,False,False
8687,Torre,9431822,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8688,Marvao Beira,9458651,39.449421,-7.368359,,PT,Europe/Lisbon,False,False,False,False
8689,Figueira da Foz,9464113,40.14834,-8.848336,,PT,Europe/Lisbon,False,False,False,False
8690,Caldas da Rainha,9463008,39.404898,-9.135404,,PT,Europe/Lisbon,True,False,False,False
8691,Gaia,9439164,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8692,Gouveia,9494006,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8693,Fatima,9434249,39.653566,-8.493556,,PT,Europe/Lisbon,False,False,False,False
8694,Marvao Beira,9494991,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8695,Vila Nova de Gaia,9494029,41.129667,-8.620188,,PT,Europe/Lisbon,False,False,False,False
8696,Lisboa Santa Apolonia,9430007,38.71387,-9.122271,8721.0,PT,Europe/Lisbon,False,True,False,False
8697,Porto Campanha,9402006,41.148823,-8.584932,29278.0,PT,Europe/Lisbon,False,True,False,False
8698,Barcelos,9406122,41.537085,-8.609229,,PT,Europe/Lisbon,False,False,False,False
8699,Fundao,9453546,40.137963,-7.501077,,PT,Europe/Lisbon,True,False,False,False
8700,Lagos,9490464,37.108265,-8.671143,,PT,Europe/Lisbon,True,False,False,False
8701,Lisboa Terreiro do Paco,9498004,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8702,Portimao,9490290,37.13856,-8.53775,,PT,Europe/Lisbon,True,False,False,False
8703,Vila Real de San Antonio Guad,9478964,37.19979,-7.421566,,PT,Europe/Lisbon,False,False,False,False
8704,Beja,,38.009623,-7.858997,,PT,Europe/Lisbon,True,False,False,False
8705,Valenca,9407005,42.024705,-8.63928,,PT,Europe/Lisbon,False,False,False,False
8706,Valenca,9414060,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8707,Celorico da Beira,9448405,40.633501,-7.392722,,PT,Europe/Lisbon,True,False,False,False
8708,Leiria,9463560,39.756582,-8.827845,,PT,Europe/Lisbon,False,False,False,False
8709,Aveiro,9438000,40.643468,-8.640507,,PT,Europe/Lisbon,False,False,False,False
8710,Braga,9429157,41.548155,-8.434446,,PT,Europe/Lisbon,False,False,False,False
8711,Coimbra,9441020,40.210556,-8.434075,,PT,Europe/Lisbon,False,False,False,False
8712,Castelo Branco,9453009,39.817868,-7.491744,,PT,Europe/Lisbon,False,False,False,False
8713,Cacem,9461002,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8714,Covilha,9454007,40.27708,-7.49605,,PT,Europe/Lisbon,False,False,False,False
8715,Espinho,9439008,41.006171,-8.644496,,PT,Europe/Lisbon,False,False,False,False
8716,Entroncamento,9433001,39.461665,-8.473888,,PT,Europe/Lisbon,False,False,False,False
8717,Estarreja,9438158,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8718,Faro,9473007,37.019187,-7.940261,,PT,Europe/Lisbon,True,False,False,False
8719,Fatima,,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8720,Guarda,9449007,40.552407,-7.239831,,PT,Europe/Lisbon,False,False,False,False
8721,Lisboa,,38.71387,-9.122271,,PT,Europe/Lisbon,True,False,False,False
8722,Lisboa Oriente,,38.71387,-9.122271,8721.0,PT,Europe/Lisbon,False,False,False,False
8723,Nine,9406007,41.454897,-8.544525,,PT,Europe/Lisbon,False,False,False,False
8724,Pocinho,9412005,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8725,Regua,9410009,41.158528,-7.783845,,PT,Europe/Lisbon,False,False,False,False
8726,Tua,9411007,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8727,Tunes,9478006,40.638484500000004,-8.177447,,PT,Europe/Lisbon,False,False,False,True
8728,Torres Vedras,9462471,39.092739,-9.265706,,PT,Europe/Lisbon,True,False,False,False
8729,Vilar Formoso,9445460,40.606144,-6.82915,,PT,Europe/Lisbon,False,False,False,False
8731,Luxembourg,,49.613002,6.083014,,LU,Europe/Luxembourg,True,False,False,True
8732,Auxon RN,8742976,48.106384,3.918586,9587.0,FR,Europe/Paris,False,False,False,False
8735,St-Lye Liberation,8734412,48.351277,3.996271,,FR,Europe/Paris,False,False,False,False
8737,Aeroport de Beauvais-Tille,8744895,49.45946,2.112224,,FR,Europe/Paris,False,False,True,False
8738,Breteuil RN,8745127,49.631952,2.293687,,FR,Europe/Paris,False,False,False,False
8740,Breteuil Place Laffitte,8730797,48.833036,1.008706,,FR,Europe/Paris,False,False,False,False
8745,St-Dizier St-Amand,8733814,48.6297,4.967097,5167.0,FR,Europe/Paris,False,False,False,False
8746,Audun-le-Roman Hotel de Ville,8740600,49.364379,5.904933,,FR,Europe/Paris,False,False,False,False
8747,Barisey-la-Cote Mairie,8740571,48.554253,5.843042,,FR,Europe/Paris,False,False,False,False
8748,Gerbeviller Gambetta,8740562,48.50564,6.518159,,FR,Europe/Paris,False,False,False,False
8749,Lexy,,47.290116499999996,2.543103,,FR,Europe/Paris,True,False,False,True
8750,Lexy Rue du Square,8740669,49.499029,5.728295,8749.0,FR,Europe/Paris,False,False,False,False
8754,Luneville Diettmann,8740708,48.587046,6.540587,9346.0,FR,Europe/Paris,False,False,False,False
8756,Magnieres Lotissement,8740563,48.448154,6.567483,9107.0,FR,Europe/Paris,False,False,False,False
8757,Benestroff Centre,8740711,48.919287,6.753901,,FR,Europe/Paris,False,False,False,False
8759,Bitche Rue de la Paix,8740693,49.044372,7.429584,5273.0,FR,Europe/Paris,False,False,False,False
8763,Bouzonville Rue Alzing,8740672,49.290281,6.535553,9042.0,FR,Europe/Paris,False,False,False,False
8765,Distroff Eglise,8740674,49.323263,6.259395,,FR,Europe/Paris,False,False,False,False
8768,Ebersviller Centre,8740675,49.276357,6.402045,9046.0,FR,Europe/Paris,False,False,False,False
8772,Enchenberg - Mairie,8740695,49.029118,7.332743,,FR,Europe/Paris,False,False,False,False
8773,Farebersviller Cite,8740686,49.117392,6.875534,9130.0,FR,Europe/Paris,False,False,False,False
8775,Fareberswiller Moulin,8740688,49.115477,6.86561,9130.0,FR,Europe/Paris,False,False,False,False
8777,Farschviller Centre,8740689,49.093741,6.897881,9131.0,FR,Europe/Paris,False,False,False,False
8779,Fenetrange Carrefour Etang,8740712,48.845774,7.016754,9477.0,FR,Europe/Paris,False,False,False,False
8780,Fenetrange Gendarmerie,8740697,48.84011,7.02604,9477.0,FR,Europe/Paris,False,False,False,False
8781,Fenetrange Pensionnat,8740698,48.845234,7.029312,9477.0,FR,Europe/Paris,False,False,False,False
8783,Hombourg-Budange Chapelle,8740677,49.28647,6.33957,3641.0,FR,Europe/Paris,False,False,False,False
8784,Hombourg-Budange Tilleuls,8740679,49.291378,6.337781,3641.0,FR,Europe/Paris,False,False,False,False
8788,Kedange Eglise,8740680,49.301185,6.334167,9047.0,FR,Europe/Paris,False,False,False,False
8791,Kuntzig Bibiche,8740681,47.290116499999996,2.543103,9049.0,FR,Europe/Paris,False,False,False,True
8794,Kuntzig Place de la Liberte,8740682,49.340863,6.224778,9049.0,FR,Europe/Paris,False,False,False,False
8797,Morhange Jeanne d'Arc,8740717,48.939001,6.672432,9222.0,FR,Europe/Paris,False,False,False,False
8800,Morhange Place de la Republique,8740715,48.938264,6.670193,9222.0,FR,Europe/Paris,False,False,False,False
8802,Philippsbourg - Liesbach,8740692,48.987219,7.543765,9041.0,FR,Europe/Paris,False,False,False,False
8804,Rohrbach-les-Bitche,8740696,49.051977,7.287078,9060.0,FR,Europe/Paris,False,False,False,False
8806,Sarralbe Hotel de Ville,8740699,47.290116499999996,2.543103,,FR,Europe/Paris,False,False,False,True
8807,Sarraltroff Poste,8740702,48.77306,7.054878,9715.0,FR,Europe/Paris,False,False,False,False
8808,Sarraltroff Mairie,8740701,48.769383,7.058473,9715.0,FR,Europe/Paris,False,False,False,False
8811,Ecouche Centre,8739171,48.720581,-0.17261,10160.0,FR,Europe/Paris,False,False,False,False
8813,Le Merlerault Centre,8739169,48.700472,0.290729,10155.0,FR,Europe/Paris,False,False,False,False
8814,Angers Centre,8746289,47.466667,-0.55,344.0,FR,Europe/Paris,False,False,False,True
8816,Angers Universite,8746290,47.477797,-0.599742,344.0,FR,Europe/Paris,False,False,False,False
8817,Le Lion-d'Angers,8736007,47.633353,-0.710911,,FR,Europe/Paris,False,False,False,False
8818,Ancenis Aeropole,8746288,47.455052,-1.19321,,FR,Europe/Paris,False,False,False,False
8819,Pontchateau Landas,8747922,47.290116499999996,2.543103,,FR,Europe/Paris,False,False,False,True
